price,rooms,lift,terrace,square_meters,real_state,neighborhood,square_meters_price
726,1,1,0,50,2,7,14.52
950,1,1,0,65,0,9,14.6154
900,3,1,0,72,2,8,12.5
700,1,1,0,44,2,9,15.9091
1200,4,1,0,98,2,1,12.2449
1258,3,1,0,69,2,1,18.2319
1163,3,1,0,65,2,1,17.8923
1363,1,1,1,76,2,4,17.9342
1075,1,1,1,56,1,9,19.1964
950,4,1,0,150,2,7,6.33333
1000,4,1,0,99,2,2,10.101
980,3,1,0,98,2,6,10.0
1075,2,1,0,90,2,9,11.9444
2044,3,1,0,141,2,9,14.4965
800,3,0,0,67,2,8,11.9403
800,2,1,0,60,2,1,13.3333
2200,3,1,0,155,0,1,14.1935
1463,4,1,0,131,2,0,11.1679
1750,3,0,0,95,0,1,18.4211
3461,1,0,0,45,0,1,76.9111
3418,3,0,0,85,0,1,40.2118
1894,2,0,0,50,0,1,37.88
950,1,0,0,35,0,9,27.1429
1150,3,1,0,90,2,1,12.7778
4200,5,1,1,240,0,1,17.5
1900,4,1,0,120,2,9,15.8333
2909,2,0,0,54,0,8,53.8704
1400,1,0,0,35,0,0,40.0
1200,2,0,0,70,0,0,17.1429
3054,2,0,0,65,0,8,46.9846
2300,2,0,0,60,0,1,38.3333
1600,2,0,0,95,0,9,16.8421
1400,1,0,0,35,0,0,40.0
790,1,1,0,64,2,0,12.3438
1000,3,0,0,85,2,2,11.7647
1125,4,1,1,88,2,1,12.7841
2200,3,1,1,120,2,1,18.3333
1000,1,0,1,45,2,2,22.2222
1178,3,1,1,70,2,1,16.8286
1110,2,1,0,58,2,1,19.1379
1396,1,0,1,68,2,9,20.5294
1500,3,1,1,67,2,9,22.3881
1500,2,1,0,77,2,1,19.4805
950,1,1,0,50,0,1,19.0
600,1,0,0,37,2,0,16.2162
990,3,1,0,80,2,7,12.375
1600,4,1,0,130,2,9,12.3077
793,3,1,0,72,2,3,11.0139
1900,2,1,0,84,0,1,22.619
1350,3,1,0,114,2,1,11.8421
1380,3,1,1,90,2,1,15.3333
950,2,1,0,50,2,0,19.0
1350,2,1,0,55,0,1,24.5455
850,3,1,0,56,2,8,15.1786
875,3,0,0,75,2,7,11.6667
1250,5,1,0,112,2,0,11.1607
800,2,1,0,57,0,8,14.0351
1200,4,1,0,87,2,9,13.7931
1100,3,1,0,90,2,9,12.2222
5500,5,1,1,250,1,9,22.0
1100,3,1,0,93,2,9,11.828
733,1,0,0,55,2,4,13.3273
850,2,0,0,60,2,1,14.1667
1100,3,1,0,85,2,2,12.9412
3868,2,0,0,95,0,1,40.7158
2890,2,1,0,55,0,8,52.5455
1730,1,0,0,50,0,0,34.6
1100,3,1,0,90,2,1,12.2222
2600,4,1,0,170,2,4,15.2941
950,4,1,0,80,2,4,11.875
1500,3,1,0,85,2,4,17.6471
1300,4,1,1,97,2,4,13.4021
900,3,1,0,76,2,3,11.8421
790,2,1,0,50,2,2,15.8
850,2,0,0,58,2,8,14.6552
1900,3,1,0,240,2,1,7.91667
990,3,1,0,103,2,3,9.61165
1150,3,1,0,90,2,1,12.7778
895,2,1,0,73,2,9,12.2603
800,1,1,0,60,2,1,13.3333
1395,4,1,1,115,2,1,12.1304
1180,2,1,0,85,2,9,13.8824
1115,2,1,0,86,2,9,12.9651
800,3,1,0,45,2,1,17.7778
2469,1,0,0,50,0,1,49.38
1400,2,0,0,55,0,1,25.4545
1150,4,1,0,95,2,8,12.1053
650,2,0,0,45,2,5,14.4444
1200,3,1,0,80,2,0,15.0
2250,3,0,0,207,2,3,10.8696
825,0,0,0,90,1,4,9.16667
1700,3,1,0,129,2,1,13.1783
1900,3,0,0,176,2,9,10.7955
1000,1,0,0,56,2,0,17.8571
1034,0,0,0,47,3,2,22.0
1000,3,1,0,75,2,8,13.3333
1050,1,0,1,42,2,0,25.0
800,2,0,0,55,2,0,14.5455
1128,3,1,0,95,2,7,11.8737
1100,3,1,1,92,2,3,11.9565
1603,1,0,0,32,0,1,50.0938
2347,2,0,0,65,0,0,36.1077
1099,3,1,0,88,2,2,12.4886
1090,3,1,0,73,2,1,14.9315
1100,2,1,1,80,2,1,13.75
995,2,0,1,42,1,1,23.6905
1250,5,1,0,112,2,0,11.1607
900,2,1,1,65,2,9,13.8462
1150,4,1,0,85,2,9,13.5294
1750,2,1,0,75,2,1,23.3333
990,4,1,1,102,2,1,9.70588
1650,2,1,1,70,0,0,23.5714
875,1,0,0,34,0,0,25.7353
1500,2,1,1,56,0,0,26.7857
1600,2,1,1,70,0,0,22.8571
1300,1,1,1,65,2,1,20.0
1050,4,1,0,95,2,1,11.0526
950,2,1,0,61,2,1,15.5738
1400,1,0,0,35,0,0,40.0
750,1,0,0,21,0,0,35.7143
1690,2,0,0,65,0,7,26.0
3339,2,0,0,85,0,1,39.2824
800,2,1,0,85,2,5,9.41177
1500,5,1,0,191,2,9,7.8534
900,3,1,0,85,2,2,10.5882
1450,4,1,0,124,2,1,11.6935
900,3,1,0,70,2,2,12.8571
4900,4,1,1,345,2,1,14.2029
900,4,1,0,75,2,6,12.0
950,2,1,0,45,2,9,21.1111
950,2,1,1,55,2,0,17.2727
1550,3,1,0,110,2,1,14.0909
850,1,0,1,58,2,7,14.6552
850,1,0,1,58,2,7,14.6552
5300,6,1,0,280,2,9,18.9286
2578,2,1,0,55,0,1,46.8727
3819,1,0,0,65,0,1,58.7538
5026,2,0,0,110,0,1,45.6909
3788,2,0,0,48,0,1,78.9167
1500,3,1,0,93,2,4,16.129
1330,4,1,0,95,2,1,14.0
975,3,1,0,75,2,1,13.0
3500,3,1,0,150,2,0,23.3333
850,4,1,0,76,2,7,11.1842
670,2,0,1,60,2,3,11.1667
900,2,1,0,70,2,3,12.8571
700,3,0,0,56,2,3,12.5
700,3,0,0,65,2,3,10.7692
1050,1,1,0,50,2,0,21.0
1290,2,1,0,75,2,0,17.2
1028,4,0,0,94,2,2,10.9362
1100,3,1,0,75,2,7,14.6667
1090,2,0,1,86,2,0,12.6744
1500,3,1,0,80,2,4,18.75
1140,2,1,0,70,2,1,16.2857
900,2,1,0,65,2,0,13.8462
1300,3,1,0,88,2,1,14.7727
920,4,1,0,90,2,6,10.2222
1050,2,1,0,50,2,1,21.0
1200,2,1,0,60,2,0,20.0
1050,1,1,0,52,2,0,20.1923
1761,4,1,0,131,2,0,13.4427
650,1,1,0,40,2,0,16.25
850,2,0,0,70,2,0,12.1429
1100,2,1,0,55,2,1,20.0
1310,4,1,1,113,2,1,11.5929
1190,3,1,1,86,2,4,13.8372
1125,3,1,0,75,2,9,15.0
1100,3,1,0,80,2,4,13.75
650,1,0,0,35,2,0,18.5714
700,1,0,0,50,2,0,14.0
1220,4,1,0,104,2,1,11.7308
700,1,0,0,40,2,3,17.5
950,3,1,0,65,2,8,14.6154
890,1,1,1,49,2,1,18.1633
1450,2,1,0,100,2,1,14.5
1000,2,1,1,44,2,7,22.7273
1450,4,1,0,125,2,9,11.6
1300,1,1,1,48,2,9,27.0833
1000,3,1,0,69,2,8,14.4928
900,2,0,0,60,2,0,15.0
1140,2,1,0,75,1,8,15.2
950,3,0,1,72,2,0,13.1944
4500,3,0,0,85,0,1,52.9412
3766,3,0,0,107,0,8,35.1963
957,3,1,0,74,2,1,12.9324
1100,2,1,0,68,2,0,16.1765
1200,1,1,0,55,2,9,21.8182
1050,4,1,0,80,2,1,13.125
750,2,0,0,65,2,0,11.5385
700,2,1,0,60,2,0,11.6667
675,3,0,0,55,2,4,12.2727
850,1,0,1,37,2,0,22.973
1400,1,0,0,35,0,0,40.0
725,1,0,0,70,2,0,10.3571
1000,2,1,0,60,2,8,16.6667
1300,4,1,1,120,2,1,10.8333
2200,2,1,0,90,1,4,24.4444
1100,4,1,0,94,2,2,11.7021
1125,2,1,0,85,2,9,13.2353
1100,3,1,0,65,2,1,16.9231
1350,2,1,0,75,0,0,18.0
870,3,1,0,63,2,3,13.8095
1295,2,1,0,70,2,4,18.5
1045,2,0,0,70,2,8,14.9286
730,1,0,0,34,2,0,21.4706
1050,4,1,0,80,2,1,13.125
1100,4,1,0,78,2,1,14.1026
3862,3,0,0,120,2,9,32.1833
950,2,1,0,58,2,1,16.3793
1250,2,0,0,71,2,0,17.6056
920,1,0,0,63,2,0,14.6032
1095,2,0,0,71,2,0,15.4225
1350,3,0,0,75,2,0,18.0
1500,1,1,1,65,1,1,23.0769
800,1,0,0,45,2,0,17.7778
1200,1,0,1,60,2,0,20.0
850,2,1,0,60,2,7,14.1667
2200,3,1,1,160,2,9,13.75
1100,4,1,0,95,2,4,11.5789
750,2,1,0,52,2,7,14.4231
1300,4,0,0,107,2,4,12.1495
545,0,1,0,17,3,9,32.0588
890,3,1,0,71,2,6,12.5352
1460,3,1,1,74,2,7,19.7297
730,3,0,0,60,2,2,12.1667
1790,5,1,0,150,2,1,11.9333
850,2,0,0,70,2,2,12.1429
750,1,0,0,35,2,0,21.4286
950,1,1,0,60,2,8,15.8333
3200,4,1,0,170,2,9,18.8235
895,1,0,0,55,2,9,16.2727
2250,3,1,1,165,2,4,13.6364
2750,4,1,0,200,2,4,13.75
1395,1,1,0,52,0,9,26.8269
936,1,1,0,60,0,1,15.6
1450,2,1,1,67,2,4,21.6418
660,2,0,0,60,2,3,11.0
1250,2,1,0,71,2,1,17.6056
800,1,1,0,50,0,0,16.0
3200,4,1,1,180,2,9,17.7778
1000,2,1,0,50,0,7,20.0
850,0,1,0,51,2,1,16.6667
900,2,1,0,70,2,1,12.8571
600,1,1,0,23,3,0,26.087
1050,4,1,0,88,2,1,11.9318
1150,4,1,0,88,2,1,13.0682
900,3,1,0,70,2,7,12.8571
1100,4,0,0,75,2,0,14.6667
1250,2,1,0,85,2,1,14.7059
910,2,1,0,50,2,4,18.2
1100,2,0,0,80,2,0,13.75
2800,2,0,0,55,0,7,50.9091
5300,4,1,1,250,2,9,21.2
3000,3,1,0,200,2,9,15.0
1000,1,1,1,55,0,2,18.1818
1000,4,1,0,81,2,8,12.3457
1050,2,1,0,70,2,0,15.0
1590,5,1,0,180,2,2,8.83333
775,2,0,0,65,2,3,11.9231
1200,4,1,1,106,2,1,11.3208
750,1,1,0,44,2,4,17.0455
850,2,1,0,48,2,7,17.7083
1500,2,1,0,110,2,1,13.6364
1020,3,0,0,90,2,8,11.3333
890,2,1,0,60,2,0,14.8333
3800,5,1,0,204,2,9,18.6275
1900,3,1,0,181,2,4,10.4972
950,1,1,0,55,2,1,17.2727
1100,3,0,0,140,2,0,7.85714
2995,3,1,0,180,2,1,16.6389
1025,3,0,0,92,2,0,11.1413
3000,2,0,0,30,2,8,100.0
2190,2,1,1,70,2,1,31.2857
1300,4,1,1,96,2,1,13.5417
1400,2,1,0,74,2,1,18.9189
1400,2,1,0,74,2,1,18.9189
2200,3,0,0,120,2,9,18.3333
850,3,1,0,64,2,1,13.2812
875,2,1,0,73,2,3,11.9863
600,0,1,0,40,1,8,15.0
900,3,1,0,63,2,7,14.2857
1100,4,1,1,146,2,0,7.53425
850,2,1,0,70,2,7,12.1429
890,2,0,0,73,2,7,12.1918
1100,2,1,0,75,2,8,14.6667
2200,4,1,1,115,2,9,19.1304
1695,3,1,0,85,2,1,19.9412
1200,1,0,1,50,2,2,24.0
995,1,1,0,45,2,8,22.1111
850,1,1,0,60,2,1,14.1667
800,2,0,0,60,2,0,13.3333
2990,3,1,0,157,2,1,19.0446
2100,2,1,0,122,2,7,17.2131
790,2,0,0,49,0,1,16.1224
3478,2,0,0,95,0,1,36.6105
2900,4,1,0,215,2,9,13.4884
700,2,0,0,50,2,5,14.0
825,3,0,0,80,2,5,10.3125
950,2,1,0,65,2,1,14.6154
875,1,0,0,55,2,0,15.9091
1272,0,1,0,66,2,1,19.2727
1200,4,1,1,95,2,1,12.6316
1200,4,1,0,85,2,4,14.1176
700,2,0,0,72,2,0,9.72222
1000,2,0,0,70,2,0,14.2857
960,4,1,0,75,2,2,12.8
1350,3,1,0,120,2,1,11.25
900,1,1,0,45,0,9,20.0
2200,4,1,1,147,2,7,14.966
778,0,0,0,39,2,0,19.9487
1100,2,1,1,80,2,1,13.75
700,0,0,0,35,3,1,20.0
700,0,0,0,30,2,1,23.3333
890,2,0,0,53,2,2,16.7925
1050,3,1,0,96,2,2,10.9375
750,2,0,0,48,2,8,15.625
850,3,1,0,67,2,1,12.6866
900,3,0,0,75,2,1,12.0
800,2,1,0,54,2,2,14.8148
1100,1,1,1,60,2,1,18.3333
1100,2,1,0,59,2,0,18.6441
950,3,0,0,78,2,0,12.1795
1050,2,1,0,75,2,1,14.0
1850,2,1,1,120,2,8,15.4167
1450,4,1,0,81,2,4,17.9012
750,1,1,0,50,2,1,15.0
890,2,0,0,100,2,0,8.9
1100,1,0,0,62,2,9,17.7419
3200,4,1,1,180,2,9,17.7778
995,3,1,0,75,2,3,13.2667
800,2,1,0,46,2,4,17.3913
875,1,1,1,44,2,1,19.8864
1000,4,1,0,80,2,1,12.5
900,3,1,0,84,2,6,10.7143
900,2,1,0,75,2,3,12.0
1393,0,1,0,60,1,4,23.2167
1674,1,0,0,30,0,1,55.8
900,1,1,0,60,2,1,15.0
950,2,0,0,50,2,9,19.0
2900,6,1,1,260,2,1,11.1538
650,1,0,0,35,2,7,18.5714
950,3,0,1,88,2,7,10.7955
550,0,0,0,24,3,0,22.9167
1500,3,1,0,140,2,1,10.7143
1200,1,0,0,41,2,0,29.2683
1200,5,1,0,124,2,1,9.67742
720,2,0,0,45,2,8,16.0
1595,2,0,0,60,0,1,26.5833
1595,3,0,0,60,0,1,26.5833
1595,1,0,0,60,0,1,26.5833
890,1,0,0,60,0,0,14.8333
1050,2,0,0,54,0,0,19.4444
1595,1,1,1,60,0,1,26.5833
1750,3,1,0,118,0,1,14.8305
1250,2,0,1,50,0,8,25.0
1750,2,1,0,95,0,1,18.4211
1700,2,1,0,80,0,0,21.25
1300,2,1,0,55,0,0,23.6364
1700,1,0,0,50,0,1,34.0
1750,2,0,0,130,0,0,13.4615
1590,2,1,0,85,0,1,18.7059
950,1,0,0,55,2,2,17.2727
1500,1,1,0,120,0,0,12.5
1650,3,1,1,90,0,1,18.3333
3000,1,1,0,60,0,0,50.0
1650,2,1,0,75,0,1,22.0
1100,1,0,1,40,0,0,27.5
1650,1,1,0,58,0,1,28.4483
950,3,1,0,78,2,7,12.1795
1015,3,1,0,58,2,1,17.5
1100,4,1,0,110,2,1,10.0
950,3,1,1,55,2,1,17.2727
875,2,1,0,65,2,1,13.4615
2072,1,0,0,55,0,3,37.6727
1550,1,0,0,50,0,1,31.0
2083,2,0,0,75,0,9,27.7733
1150,4,0,0,80,0,1,14.375
1175,2,1,1,68,0,9,17.2794
1200,3,1,1,85,2,8,14.1176
1060,3,1,1,80,1,7,13.25
1070,2,0,0,80,2,8,13.375
4500,6,0,1,250,1,9,18.0
1400,3,1,0,105,2,9,13.3333
800,1,0,1,65,0,9,12.3077
899,1,1,0,60,2,3,14.9833
1800,3,1,1,167,2,2,10.7784
950,3,1,0,70,2,1,13.5714
995,3,0,0,80,2,8,12.4375
1600,1,0,1,69,2,2,23.1884
2650,2,0,0,90,2,1,29.4444
900,1,0,0,36,2,0,25.0
850,1,1,1,65,2,8,13.0769
950,1,1,0,65,0,9,14.6154
1600,4,1,1,125,2,4,12.8
825,1,0,1,45,2,4,18.3333
1300,4,0,0,124,2,4,10.4839
1400,3,1,0,130,2,1,10.7692
1100,2,1,1,62,2,1,17.7419
1100,3,1,0,65,2,1,16.9231
1000,1,1,0,100,2,0,10.0
5384,4,1,1,165,2,9,32.6303
1600,1,1,0,80,2,0,20.0
780,0,1,0,25,2,9,31.2
900,1,1,1,50,2,9,18.0
1150,1,1,1,92,2,4,12.5
921,2,0,0,53,2,8,17.3774
900,1,1,0,40,0,4,22.5
950,2,1,1,45,2,1,21.1111
850,2,1,0,70,2,8,12.1429
700,1,1,0,32,2,1,21.875
800,2,0,0,62,2,0,12.9032
950,3,1,0,79,2,1,12.0253
685,1,1,0,30,2,4,22.8333
1400,4,0,0,96,2,8,14.5833
1150,1,1,0,53,2,9,21.6981
950,2,1,0,55,2,0,17.2727
1150,1,1,0,53,2,9,21.6981
950,2,1,0,55,2,0,17.2727
900,3,1,0,96,2,2,9.375
2300,5,1,0,180,0,1,12.7778
1400,1,1,0,64,0,1,21.875
650,1,0,0,60,0,2,10.8333
4800,4,1,0,200,2,9,24.0
3176,4,0,0,100,0,2,31.76
3050,3,0,0,125,0,1,24.4
2057,2,0,0,60,0,0,34.2833
1200,2,1,0,70,2,0,17.1429
1420,3,1,0,82,2,1,17.3171
1450,3,1,1,80,2,1,18.125
793,2,1,0,64,2,7,12.3906
1448,1,0,0,65,0,0,22.2769
1600,4,1,0,128,2,9,12.5
995,3,0,1,79,2,8,12.5949
1350,3,1,0,95,2,0,14.2105
1150,3,1,0,80,2,1,14.375
990,1,1,0,151,2,8,6.55629
4500,2,1,0,105,2,0,42.8571
500,0,0,0,30,2,0,16.6667
1825,3,1,0,91,2,1,20.0549
800,2,0,0,70,2,7,11.4286
900,2,1,0,87,2,8,10.3448
1700,2,0,0,70,0,2,24.2857
2300,4,0,0,115,0,0,20.0
1200,2,0,0,55,0,0,21.8182
1350,2,0,1,65,0,0,20.7692
720,3,1,0,65,2,3,11.0769
900,3,1,0,75,2,3,12.0
3000,3,0,0,85,0,1,35.2941
900,2,1,0,59,2,0,15.2542
1400,3,1,0,140,2,9,10.0
900,2,0,0,66,2,0,13.6364
900,2,0,1,69,2,9,13.0435
750,1,0,0,46,2,0,16.3043
2325,0,0,0,190,2,4,12.2368
850,3,0,0,76,2,2,11.1842
1300,4,1,0,107,2,4,12.1495
1443,2,1,1,69,2,6,20.913
875,3,1,0,75,2,2,11.6667
2714,2,0,0,70,0,1,38.7714
875,1,0,0,34,0,0,25.7353
1100,1,0,1,80,2,2,13.75
1130,4,1,1,140,2,3,8.07143
900,3,1,1,105,2,0,8.57143
695,1,1,0,44,2,9,15.7955
800,3,0,0,73,2,3,10.9589
1000,2,1,0,65,2,9,15.3846
3900,2,1,0,89,2,1,43.8202
1800,3,0,0,70,0,9,25.7143
2759,2,0,0,80,0,1,34.4875
950,2,0,0,75,2,0,12.6667
900,1,1,0,40,0,9,22.5
975,3,1,0,70,2,1,13.9286
745,1,0,0,30,3,0,24.8333
1350,3,1,0,80,2,1,16.875
850,1,1,0,65,2,1,13.0769
1000,4,1,0,84,2,1,11.9048
890,2,0,0,80,2,8,11.125
1200,2,1,0,85,2,1,14.1176
1037,2,1,0,80,2,1,12.9625
8500,3,1,1,200,1,7,42.5
700,1,0,0,33,2,0,21.2121
1800,2,1,1,90,2,7,20.0
4500,3,1,1,110,2,7,40.9091
1300,2,1,1,70,2,7,18.5714
800,1,1,0,55,2,0,14.5455
1400,2,0,0,104,2,0,13.4615
1390,1,1,0,81,2,9,17.1605
1210,0,1,0,81,3,9,14.9383
3596,2,0,0,55,0,1,65.3818
2493,2,0,0,65,0,0,38.3538
1000,3,1,0,100,2,9,10.0
950,3,1,0,78,2,9,12.1795
1677,3,1,0,117,2,4,14.3333
900,2,1,0,60,2,0,15.0
1438,2,0,0,65,2,0,22.1231
900,3,1,1,71,2,1,12.6761
650,2,1,0,65,2,2,10.0
1200,3,1,0,100,2,1,12.0
1000,3,0,0,75,2,9,13.3333
2963,3,0,0,85,0,0,34.8588
1250,3,1,0,93,2,2,13.4409
1600,3,1,1,116,2,9,13.7931
765,0,1,0,42,2,9,18.2143
765,0,1,0,33,0,1,23.1818
2150,4,1,0,120,2,1,17.9167
1600,2,1,0,90,2,9,17.7778
1600,2,1,0,90,2,9,17.7778
2800,4,1,0,137,2,9,20.438
3813,3,1,1,116,2,9,32.8707
1285,1,0,0,57,2,0,22.5439
2200,3,1,0,127,2,9,17.3228
675,0,0,0,40,2,0,16.875
675,1,0,0,40,2,0,16.875
900,2,1,0,55,2,0,16.3636
2300,6,1,0,195,2,1,11.7949
980,1,1,0,80,2,8,12.25
550,0,1,1,25,3,9,22.0
2000,3,1,1,140,2,9,14.2857
850,2,0,0,75,2,7,11.3333
790,2,0,0,54,2,7,14.6296
1600,4,1,0,170,2,2,9.41177
1175,3,1,0,80,2,2,14.6875
1929,1,0,0,50,0,4,38.58
1000,4,1,1,95,2,1,10.5263
1400,3,1,0,95,2,1,14.7368
690,0,0,0,32,2,0,21.5625
1950,4,1,1,130,1,1,15.0
1150,5,1,0,140,2,0,8.21429
2100,4,1,0,144,2,0,14.5833
1400,1,0,0,35,0,0,40.0
10550,5,0,0,140,0,7,75.3571
1550,1,0,0,50,0,1,31.0
950,2,1,0,85,2,1,11.1765
730,1,1,0,37,2,0,19.7297
950,2,1,0,69,2,1,13.7681
1700,3,1,0,120,2,8,14.1667
1300,2,1,0,96,2,9,13.5417
4700,5,0,1,257,2,9,18.2879
2000,5,1,0,178,2,9,11.236
1300,3,0,0,115,2,9,11.3043
1200,3,1,1,95,2,9,12.6316
1200,0,0,0,127,2,1,9.44882
1075,2,1,0,63,2,9,17.0635
950,3,1,0,65,2,8,14.6154
1100,2,0,0,90,2,8,12.2222
1000,3,1,0,65,2,4,15.3846
2950,5,1,0,260,2,9,11.3462
1100,2,1,0,80,2,1,13.75
1700,3,1,0,115,2,1,14.7826
2478,3,0,0,100,0,0,24.78
1815,2,0,0,50,0,0,36.3
2420,1,0,0,60,0,1,40.3333
1500,5,0,0,120,2,7,12.5
690,1,1,0,33,2,9,20.9091
799,2,1,0,61,2,7,13.0984
950,1,0,0,75,2,1,12.6667
2980,4,1,0,200,2,1,14.9
850,1,0,0,61,2,1,13.9344
1198,3,1,0,76,2,2,15.7632
700,2,0,0,56,2,8,12.5
875,1,1,0,45,2,9,19.4444
3581,3,0,0,100,0,8,35.81
900,2,1,0,81,2,8,11.1111
750,3,0,0,62,2,3,12.0968
2124,2,0,0,62,0,2,34.2581
3357,3,0,0,85,0,1,39.4941
2480,1,1,0,38,0,1,65.2632
3000,3,0,0,95,0,0,31.5789
2246,1,0,0,70,0,2,32.0857
6417,3,0,0,110,0,1,58.3364
2512,2,0,0,70,0,4,35.8857
1600,1,0,0,42,0,8,38.0952
2000,2,0,0,55,0,1,36.3636
2500,1,0,0,45,0,1,55.5556
1858,3,0,0,95,0,0,19.5579
2670,3,0,0,85,0,0,31.4118
1725,3,0,0,120,0,0,14.375
2421,2,0,0,65,0,1,37.2462
2986,3,0,0,90,0,1,33.1778
1400,1,0,0,35,0,0,40.0
4696,2,0,0,70,0,2,67.0857
1718,1,0,0,65,0,9,26.4308
1650,2,0,0,38,0,0,43.4211
3437,2,0,0,66,0,1,52.0758
3875,2,0,0,65,0,1,59.6154
4597,3,1,0,85,0,0,54.0824
1997,1,0,0,55,0,1,36.3091
4041,1,0,0,70,0,1,57.7286
1450,1,0,0,33,0,0,43.9394
1800,2,0,0,60,0,0,30.0
2600,2,0,0,70,0,0,37.1429
1750,1,0,0,51,0,8,34.3137
3025,2,0,0,80,0,1,37.8125
1467,2,0,0,65,0,1,22.5692
3025,2,0,0,80,0,1,37.8125
1467,2,0,0,65,0,1,22.5692
1150,1,0,0,50,0,0,23.0
2015,3,0,0,100,0,4,20.15
2684,2,0,0,65,0,7,41.2923
1350,1,0,0,45,0,1,30.0
3200,3,0,0,150,0,1,21.3333
4696,2,0,0,70,0,1,67.0857
1923,2,0,0,55,0,8,34.9636
1600,2,0,0,60,0,9,26.6667
3245,2,0,0,66,0,1,49.1667
3657,2,0,0,65,0,2,56.2615
2167,1,0,0,55,0,4,39.4
4476,2,0,0,65,0,1,68.8615
1952,3,0,0,61,0,9,32.0
4764,1,0,0,49,0,0,97.2245
3668,3,0,0,70,0,1,52.4
2717,2,0,0,54,0,8,50.3148
1375,3,0,0,70,0,8,19.6429
2166,3,0,0,75,0,7,28.88
1350,1,0,0,45,0,0,30.0
13478,5,0,0,140,0,1,96.2714
7074,4,1,0,110,0,1,64.3091
3856,2,0,0,95,0,1,40.5895
1400,1,0,0,35,0,0,40.0
3200,4,0,0,160,0,1,20.0
1952,3,0,0,70,0,9,27.8857
2300,3,0,0,85,0,0,27.0588
4606,1,0,0,63,0,1,73.1111
1045,2,0,0,41,0,8,25.4878
847,1,1,0,40,3,1,21.175
1120,3,0,0,85,2,9,13.1765
950,2,1,0,80,2,8,11.875
900,3,1,0,75,2,8,12.0
1100,3,1,0,83,2,4,13.253
990,2,0,1,76,2,2,13.0263
1700,4,1,0,120,2,4,14.1667
850,1,1,0,40,2,2,21.25
890,2,0,0,70,2,2,12.7143
980,1,1,0,50,2,9,19.6
2475,3,0,0,130,0,1,19.0385
950,3,1,0,68,2,2,13.9706
620,1,0,0,33,2,0,18.7879
550,0,0,0,27,2,0,20.3704
1300,1,1,0,37,2,0,35.1351
1100,3,1,0,73,2,9,15.0685
1450,2,1,0,60,2,1,24.1667
1700,1,1,1,47,0,1,36.1702
1150,3,1,0,80,2,1,14.375
2500,2,1,1,90,1,0,27.7778
1500,4,1,0,107,2,9,14.0187
1100,3,1,0,95,2,8,11.5789
1700,3,1,0,100,0,1,17.0
4200,2,1,1,95,2,0,44.2105
750,1,1,0,50,2,1,15.0
925,2,1,0,60,2,9,15.4167
2104,3,0,0,80,0,1,26.3
2003,2,0,0,60,0,9,33.3833
1833,2,0,0,60,0,2,30.55
1990,2,0,0,60,0,9,33.1667
1718,2,0,0,65,0,2,26.4308
3322,2,0,0,70,0,1,47.4571
1350,2,1,0,56,0,1,24.1071
1835,1,0,0,59,2,2,31.1017
4960,2,0,0,95,0,1,52.2105
2397,4,0,0,70,0,1,34.2429
1874,2,0,0,60,0,9,31.2333
2644,1,0,0,60,0,9,44.0667
1990,1,0,0,50,0,9,39.8
2499,4,0,0,85,0,8,29.4
1150,1,0,0,45,0,6,25.5556
4700,5,1,1,257,2,9,18.2879
2630,1,0,0,30,0,1,87.6667
3046,1,0,0,55,0,1,55.3818
750,1,0,0,49,2,8,15.3061
700,1,1,0,48,2,6,14.5833
2161,1,0,0,32,0,0,67.5312
1550,3,1,0,120,2,7,12.9167
700,1,1,1,45,2,2,15.5556
1150,4,0,0,100,2,0,11.5
740,2,0,0,50,2,3,14.8
1000,1,1,0,50,0,0,20.0
1100,1,1,0,52,0,0,21.1538
1495,3,0,0,75,0,6,19.9333
690,1,0,0,50,2,1,13.8
1400,1,1,0,85,2,1,16.4706
1400,1,1,0,85,2,1,16.4706
4050,5,1,0,290,0,9,13.9655
5400,4,1,1,260,1,9,20.7692
5300,5,1,0,285,2,9,18.5965
4900,4,1,0,280,2,9,17.5
1600,2,1,0,66,2,1,24.2424
1950,4,1,0,120,1,9,16.25
1000,2,1,0,63,2,0,15.873
950,3,1,0,75,2,1,12.6667
1000,2,1,1,60,2,9,16.6667
700,2,0,0,60,2,8,11.6667
775,1,1,0,40,2,0,19.375
740,2,1,0,65,2,2,11.3846
950,2,1,0,79,2,8,12.0253
800,1,0,0,40,2,0,20.0
950,2,0,0,70,2,9,13.5714
2500,5,1,1,180,2,1,13.8889
900,3,1,0,75,2,2,12.0
1700,4,1,0,152,2,9,11.1842
1100,2,1,0,70,2,0,15.7143
4000,3,0,0,85,0,1,47.0588
2108,3,0,0,65,0,7,32.4308
1350,3,0,0,90,0,0,15.0
1375,2,1,0,85,2,9,16.1765
610,0,1,0,24,2,1,25.4167
655,1,1,0,34,0,8,19.2647
600,0,1,0,22,2,2,27.2727
640,0,1,0,29,2,7,22.069
685,1,1,0,32,0,1,21.4062
875,3,1,0,55,2,1,15.9091
750,1,1,0,25,0,3,30.0
700,0,1,0,25,2,3,28.0
1200,2,1,0,75,2,0,16.0
1750,5,1,0,140,2,9,12.5
790,1,1,0,55,3,3,14.3636
2400,6,1,0,268,2,9,8.95522
3000,3,1,0,195,2,9,15.3846
860,2,1,0,60,2,9,14.3333
810,3,0,0,75,2,6,10.8
